id,created_at,updated_at,start_date,end_date,author,product_type,lower_danger,middle_danger,upper_danger,bottom_line,hazard_discussion
162807,2025-02-26 1:33:23,2025-02-26 15:58:45,2025-02-26 16:00:00,2025-02-27 16:00:00,Mik Dalpes,forecast,1,2,2,"<p>There are good chances a person could trigger an avalanche a foot deep on a layer of buried weak snow above 1500'. These avalanches could be deeper in areas that were loaded by recent winds or received more snow during last weeks storm. These sensitive weak layers could be triggered from some distance away or even from below. The easiest way to avoid this problem is to stick to slopes 30 degrees or less.</p>
<p><strong>__________________________________________</strong></p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p><strong>Avalanche Closure Notification for Wednesday February 26, 2025, Portage Glacier Highway MP 3-4: </strong>There will be intermittent traffic delays Wednesday February 26th, 2025, on the Portage Glacier Highway for Avalanche Hazard Reduction work.&nbsp;From mileposts 3 to milepost 4 on the Portage Glacier Highway, motorists should expect delays of up to 45 minutes between 09:00 AM and 11:00 AM.&nbsp;Updates will be posted on the 511 system. <a href=""http://511.alaska.gov/"" target=""_blank"" rel=""noopener"">http://511.alaska.gov</a></p>
<p>Free avalanche outreach events this week on the Kenai Peninsula!</p>
<ul>
<li><strong>Today, Wednesday, Feb. 26 at the Kenai River Brewery in Soldotna from 6:00 to 7:00 pm -</strong>&nbsp;Join forecaster Daniel Krueger to talk about the state of the snowpacks and useful backcountry tips and tricks. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-soldotna-forecaster-chat/"" target=""_blank"" rel=""noopener"">here</a>.</li>
<li><strong>Tomorrow, Thursday, Feb. 27 at the Breeze Inn Hotel in Seward from 6:00 to 7:30 pm</strong>. Join forecaster Mik Dalpes to talk about the state of the snowpacks, mapping resources, and how to interpret stability tests. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-seward-forecaster-chat-state-of-the-snowpack-how-to-interpret-stability-tests-mapping-resources-and-more/"" target=""_blank"" rel=""noopener"">here</a>.</li>
</ul>",NULL
162737,2025-02-25 7:08:15,2025-02-25 16:23:57,2025-02-25 16:00:00,2025-02-26 16:00:00,Daniel Krueger,forecast,1,2,2,"<p>The biggest concern is triggering an avalanche a foot deep on a layer of buried weak snow above 1500'. These could be larger on wind loaded slopes and where more snow fell. They could also be triggered remotely. With such a tricky situation it may be easier to ride lower angle slopes instead of trying to tiptoe around the problem.</p>
<p><strong>__________________________________________</strong></p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>Free avalanche outreach events next week on the Kenai Peninsula!</p>
<ul>
<li><strong>Wednesday, Feb. 26 at the Kenai River Brewery in Soldotna from 6:00 to 7:00 pm -</strong>&nbsp;Join forecaster Daniel Krueger to talk about the state of the snowpacks and useful backcountry tips and tricks. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-soldotna-forecaster-chat/"" target=""_blank"" rel=""noopener"">here</a>.</li>
<li><strong>Thursday, Feb. 27 at the Breeze Inn Hotel in Seward from 6:00 to 7:30 pm</strong>. Join forecaster Mik Dalpes to talk about the state of the snowpacks, mapping resources, and how to interpret stability tests. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-seward-forecaster-chat-state-of-the-snowpack-how-to-interpret-stability-tests-mapping-resources-and-more/"" target=""_blank"" rel=""noopener"">here</a>.</li>
</ul>",NULL
162649,2025-02-24 3:18:33,2025-02-24 15:51:39,2025-02-24 16:00:00,2025-02-25 16:00:00,Wendy Wagner,forecast,1,2,2,"<p>Triggering a slab avalanche around a foot deep on buried surface hoar is still the main concern in the Turnagain Pass, Girdwood, and Portage regions. These avalanches could be triggered remotely or allow a person out onto a slope before releasing. This problem will be more dangerous on slopes recently wind loaded, as well as zones that were favored by the snowfall over the past week. This is a tricky situation, when in doubt we can always stick to low angle terrain.</p>
<p><strong>__________________________________________</strong></p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>Free avalanche outreach events next week on the Kenai Peninsula!</p>
<ul>
<li><strong>Wednesday, Feb. 26 at the Kenai River Brewery in Soldotna from 6:00 to 7:00 pm -</strong>&nbsp;Join forecaster Daniel Krueger to talk about the state of the snowpacks and useful backcountry tips and tricks. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-soldotna-forecaster-chat/"" target=""_blank"" rel=""noopener"">here</a>.</li>
<li><strong>Thursday, Feb. 27 at the Breeze Inn Hotel in Seward from 6:00 to 7:30 pm</strong>. Join forecaster Mik Dalpes to talk about the state of the snowpacks, mapping resources, and how to interpret stability tests. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-seward-forecaster-chat-state-of-the-snowpack-how-to-interpret-stability-tests-mapping-resources-and-more/"" target=""_blank"" rel=""noopener"">here</a>.</li>
</ul>",NULL
162578,2025-02-23 4:08:04,2025-02-23 15:50:17,2025-02-23 16:00:00,2025-02-24 16:00:00,Andrew Schauer,forecast,1,2,3,"<p>It is likely a person can trigger a large avalanche on a weak layer of buried surface hoar that is around a foot deep. There were multiple human-triggered avalanches yesterday, and similar conditions exist today. This problem will be more dangerous in terrain that was recently wind loaded, as well as zones that were favored by the snowfall over the past week. It can be tricky to assess, so the safest bet is to avoid traveling on or below steep and consequential terrain.</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>Free avalanche outreach events next week on the Kenai Peninsula!</p>
<p><strong>Wednesday, Feb. 26 at the Kenai River Brewery in Soldotna from 6:00 to 7:00 pm -</strong>&nbsp;Join forecaster Daniel Krueger to talk about the state of the snowpacks and useful backcountry tips and tricks. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-soldotna-forecaster-chat/"" target=""_blank"" rel=""noopener"">here</a>.<br><strong>Thursday, Feb. 27 at the Breeze Inn Hotel in Seward from 6:00 to 7:30 pm</strong>. Join forecaster Mik Dalpes to talk about the state of the snowpacks, mapping resources, and how to interpret stability tests. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-seward-forecaster-chat-state-of-the-snowpack-how-to-interpret-stability-tests-mapping-resources-and-more/"" target=""_blank"" rel=""noopener"">here</a>.</p>",NULL
162490,2025-02-22 7:18:12,2025-02-22 16:22:56,2025-02-22 16:00:00,2025-02-23 16:00:00,Daniel Krueger,forecast,1,2,2,"<p>The biggest concern is triggering a wind slab avalanche up to 2&rsquo; deep above 2000&rsquo;. These may be larger where more snow fell and easier to trigger if they are sitting over a buried weak layer. We recommend assessing snowpack stability as these layers may be hard to find and surprise you on steep wind loaded slopes. There is a chance of human triggered wet loose avalanches below 1000&rsquo; and dry loose avalanches on steep slopes in the alpine. Try to avoid traveling under glide cracks as they can release as glide avalanches and be large and destructive.&nbsp;</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>Free avalanche outreach events next week on the Kenai Peninsula!</p>
<p><strong>Wednesday, Feb. 26 at the Kenai River Brewery in Soldotna from 6:00 to 7:00 pm -</strong>&nbsp;Join forecaster Daniel Krueger to talk about the state of the snowpacks and useful backcountry tips and tricks. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-soldotna-forecaster-chat/"" target=""_blank"" rel=""noopener"">here</a>.<br><strong>Thursday, Feb. 27 at the Breeze Inn Hotel in Seward from 6:00 to 7:30 pm</strong>. Join forecaster Mik Dalpes to talk about the state of the snowpacks, mapping resources, and how to interpret stability tests. More info&nbsp;<a href=""https://www.cnfaic.org/event/cnfac-seward-forecaster-chat-state-of-the-snowpack-how-to-interpret-stability-tests-mapping-resources-and-more/"" target=""_blank"" rel=""noopener"">here</a>.</p>",NULL
162276,2025-02-19 20:46:12,2025-02-20 16:09:33,2025-02-20 16:00:00,2025-02-21 16:00:00,Wendy Wagner,forecast,1,2,2,"<p>An increase in easterly winds overnight and a few inches of new snow will keep wind slab avalanches the main concern again today. These slabs could be up to a foot in depth and found near ridgelines and in cross-loaded gullies. Small moist sluffs in the new snow could occur this afternoon with daytime warming. Lastly, keep a lookout for glide cracks and limit time under these.</p>",NULL
162233,2025-02-19 4:29:43,2025-02-19 15:59:13,2025-02-19 16:00:00,2025-02-20 16:00:00,Mik Dalpes,forecast,1,1,2,"<p>Easterly ridgetop winds are backing off, but there are still chances for human triggered wind slabs today up to 1' deep above 2,500'. Warm temperatures and light rain below 2,000' has warmed the snow surface producing small natural wet loose avalanches in the mid and lower elevations. Glide cracks continue to creep downhill everyday. They are located all over the slopes in Turnagain Pass and can release at anytime so pass underneath them quickly if they are unavoidable.&nbsp;</p>",NULL
162191,2025-02-18 15:29:59,2025-02-18 16:57:58,2025-02-18 16:00:00,2025-02-19 16:00:00,Daniel Krueger,forecast,1,2,3,"<p>Strong east winds will be creating fresh wind slabs up to 1.5&rsquo; deep above 2,000&rsquo;. These may be forming over buried weak layers which will make them easier to trigger. The safest option is to avoid steep wind loaded slopes. Below 2000&rsquo; wet loose avalanches will be easier to trigger on steep slopes where the snow is wet. Other hazards include glide avalanches releasing and cornice fall due to warmer temperatures and strong winds.&nbsp;</p>",NULL
162063,2025-02-17 2:35:57,2025-02-17 16:23:41,2025-02-17 16:00:00,2025-02-18 16:00:00,Mik Dalpes,forecast,1,2,2,"<p>Ridgetop winds are expected to increase today into the 20 mph range from the east. This will make human triggered wind slabs up to 1' deep above 1,000' our primary concern. Other hazards to watch for include loose avalanches that could be dry or wet depending on whether you are above or below the freezing level. Cornices can be more likely to fail during periods of warm and windy weather and new glide avalanches and cracks have been observed within the past week so avoid spending time underneath these hazards today.</p>",NULL
161608,2025-02-12 1:07:15,2025-02-12 16:29:59,2025-02-12 16:00:00,2025-02-13 16:00:00,Mik Dalpes,forecast,1,1,1,"<p>Winds have calmed down making chances for a human triggered avalanche unlikely in Turnagain Pass. However, with elevated easterly ridgetop winds two days ago, there is a chance a lingering pocket of unstable snow could be found, especially on steep upper elevation slopes. Other hazards to watch for include cornices that are warming in the sun that could fail and glide cracks that could release without warning.</p>
<p><strong>SPECIAL ANNOUNCEMENTS:</strong></p>
<p>It's not too late to get your tickets for SnowBall 2025 - this Friday! The Friends of the Chugach Avalanche Center and the Alaska Avalanche School are hosting the annual Snowball to celebrate another great winter season! There will be a silent auction, hors d&rsquo;oeuvres, and live music from Wiley Post. All funds raised will benefit snow and avalanche safety in Alaska. Join us for a great night!&nbsp;</p>
<p><a href=""https://www.cnfaic.org/event/snowball-2025/"" target=""_blank"" rel=""noopener"">Click here </a>for more information.</p>","<p>It is back to calm and sunny today for one more day before the pattern shifts. Elevated ridgetop easterly winds on Monday created blowing snow and <strong>wind slabs</strong> in Turnagain Pass and Summit Lake. These are 2 days old by now and should be stabilizing, but keep an eye out for stiff snow over softer snow especially in the upper elevations. Stubborn wind slabs aren't as likely to give a warning sign like a shooting crack so watch for hazards in the runout below in case an unlikely avalanche occurs. The sun is having an effect on the snow in several ways. First, with warm temperatures, sun, and calm wind we could see natural <strong>loose avalanches</strong> especially near rocks on steep south facing slopes. Second,&nbsp;<strong>c</strong><strong>ornice falls</strong> could occur naturally or be triggered by a human or machine especially in the heat of the afternoon. Last, the sun has been heating up the south facing slopes and a thin sun crust is present in many areas. This last effect isn't much of a problem right now, but may start to affect the riding conditions and become a layer for an avalanche to slide on with a new load of snow especially since it has surface hoar sitting on top of it in many places.&nbsp;</p>
<p>Another fresh <strong>glide avalanche</strong> was observed yesterday above Johnson Lake, which is in the Bench Peak area on the north border of the Summit Lake zone. We aren't seeing a lot of these glide cracks releasing, but with their unpredictable nature it's still a good idea to avoid spending any time underneath if possible.</p>"
